lon,lat,jjii
129.406,32.239,3786
129.873,32.1369,3787
130.339,32.0325,3788
130.803,31.9259,3789
131.266,31.817,3790
87.4034,32.2099,3800
87.8688,32.3196,3801
88.3356,32.427,3802
88.804,32.5322,3803
89.2737,32.635,3804
89.7449,32.7356,3805
90.2174,32.8339,3806
90.6914,32.9299,3807
91.1667,33.0235,3808
91.6432,33.1148,3809
92.1211,33.2038,3810
92.6002,33.2903,3811
93.0806,33.3745,3812
93.5621,33.4564,3813
94.0448,33.5358,3814
94.5286,33.6128,3815
95.0136,33.6874,3816
95.4996,33.7595,3817
95.9866,33.8292,3818
96.4747,33.8965,3819
96.9637,33.9613,3820
97.4536,34.0236,3821
97.9445,34.0835,3822
98.4362,34.1409,3823
98.9288,34.1957,3824
99.4221,34.2481,3825
99.9163,34.298,3826
100.411,34.3453,3827
100.907,34.3902,3828
101.403,34.4325,3829
101.9,34.4722,3830
102.397,34.5095,3831
102.895,34.5441,3832
103.393,34.5763,3833
103.892,34.6059,3834
104.392,34.6329,3835
104.891,34.6573,3836
105.391,34.6792,3837
105.892,34.6986,3838
106.392,34.7153,3839
106.893,34.7295,3840
107.394,34.7411,3841
107.896,34.7501,3842
108.397,34.7566,3843
108.898,34.7605,3844
109.4,34.7618,3845
109.901,34.7605,3846
110.403,34.7566,3847
110.904,34.7501,3848
111.406,34.7411,3849
111.907,34.7295,3850
112.408,34.7153,3851
112.908,34.6986,3852
113.409,34.6792,3853
113.909,34.6573,3854
114.408,34.6329,3855
114.908,34.6059,3856
115.407,34.5763,3857
115.905,34.5441,3858
116.403,34.5095,3859
116.9,34.4722,3860
117.397,34.4325,3861
117.893,34.3902,3862
118.389,34.3453,3863
118.884,34.298,3864
119.378,34.2481,3865
119.871,34.1957,3866
120.364,34.1409,3867
120.855,34.0835,3868
121.346,34.0236,3869
121.836,33.9613,3870
122.325,33.8965,3871
122.813,33.8292,3872
123.3,33.7595,3873
123.786,33.6874,3874
124.271,33.6128,3875
124.755,33.5358,3876
125.238,33.4564,3877
125.719,33.3745,3878
126.2,33.2903,3879
126.679,33.2038,3880
127.157,33.1148,3881
127.633,33.0235,3882
128.109,32.9299,3883
128.583,32.8339,3884
129.055,32.7356,3885
129.526,32.635,3886
129.996,32.5322,3887
130.464,32.427,3888
130.931,32.3196,3889
131.397,32.2099,3890
87.2718,32.6032,3900
87.7396,32.7136,3901
88.209,32.8219,3902
88.6798,32.9278,3903
89.1522,33.0314,3904
89.626,33.1328,3905
90.1012,33.2318,3906
90.5778,33.3284,3907
91.0557,33.4228,3908
91.535,33.5147,3909
92.0156,33.6044,3910
92.4974,33.6916,3911
92.9806,33.7764,3912
93.4649,33.8588,3913
93.9504,33.9388,3914
94.4371,34.0164,3915
94.9249,34.0915,3916
95.4138,34.1642,3917
95.9037,34.2345,3918
96.3946,34.3022,3919
96.8866,34.3675,3920
97.3795,34.4303,3921
97.8733,34.4906,3922
98.368,34.5484,3923
98.8636,34.6037,3924
99.3599,34.6565,3925
99.8571,34.7067,3926
100.355,34.7544,3927
100.854,34.7996,3928
101.353,34.8422,3929
101.853,34.8823,3930
102.353,34.9198,3931
102.854,34.9548,3932
103.356,34.9871,3933
103.858,35.0169,3934
104.36,35.0442,3935
104.863,35.0688,3936
105.366,35.0909,3937
105.87,35.1103,3938
106.374,35.1272,3939
106.878,35.1415,3940
107.382,35.1532,3941
107.886,35.1623,3942
108.391,35.1688,3943
108.895,35.1727,3944
109.4,35.174,3945
109.905,35.1727,3946
110.409,35.1688,3947
110.914,35.1623,3948
111.418,35.1532,3949
111.922,35.1415,3950
112.426,35.1272,3951
112.93,35.1103,3952
113.434,35.0909,3953
113.937,35.0688,3954
114.44,35.0442,3955
114.942,35.0169,3956
115.444,34.9871,3957
115.946,34.9548,3958
116.447,34.9198,3959
116.947,34.8823,3960
117.447,34.8422,3961
117.946,34.7996,3962
118.445,34.7544,3963
118.943,34.7067,3964
119.44,34.6565,3965
119.936,34.6037,3966
120.432,34.5484,3967
120.927,34.4906,3968
121.421,34.4303,3969
121.913,34.3675,3970
122.405,34.3022,3971
122.896,34.2345,3972
123.386,34.1642,3973
123.875,34.0915,3974
124.363,34.0164,3975
124.85,33.9388,3976
125.335,33.8588,3977
125.819,33.7764,3978
126.303,33.6916,3979
126.784,33.6044,3980
127.265,33.5147,3981
127.744,33.4228,3982
128.222,33.3284,3983
128.699,33.2318,3984
129.174,33.1328,3985
129.648,33.0314,3986
130.12,32.9278,3987
130.591,32.8219,3988
131.06,32.7136,3989
131.528,32.6032,3990
87.1385,32.9968,4000
87.6089,33.1081,4001
88.0808,33.2171,4002
88.5543,33.3238,4003
89.0292,33.4282,4004
89.5056,33.5303,4005
89.9835,33.63,4006
90.4628,33.7274,4007
90.9434,33.8225,4008
91.4254,33.9151,4009
91.9088,34.0054,4010
92.3934,34.0933,4011
92.8793,34.1787,4012
93.3665,34.2617,4013
93.8549,34.3423,4014
94.3444,34.4205,4015
94.8351,34.4962,4016
95.3268,34.5694,4017
95.8197,34.6402,4018
96.3136,34.7085,4019
96.8085,34.7742,4020
97.3044,34.8375,4021
97.8012,34.8983,4022
98.2989,34.9565,4023
98.7975,35.0122,4024
99.2969,35.0653,4025
99.7971,35.116,4026
100.298,35.164,4027
100.8,35.2095,4028
101.302,35.2525,4029
101.805,35.2929,4030
102.309,35.3307,4031
102.813,35.3659,4032
103.318,35.3985,4033
103.823,35.4285,4034
104.328,35.4559,4035
104.834,35.4808,4036
105.341,35.503,4037
105.847,35.5226,4038
106.354,35.5396,4039
106.862,35.554,4040
107.369,35.5658,4041
107.877,35.575,4042
108.384,35.5815,4043
108.892,35.5855,4044
109.4,35.5868,4045
109.908,35.5855,4046
110.416,35.5815,4047
110.923,35.575,4048
111.431,35.5658,4049
111.938,35.554,4050
112.446,35.5396,4051
112.953,35.5226,4052
113.459,35.503,4053
113.966,35.4808,4054
114.472,35.4559,4055
114.977,35.4285,4056
115.483,35.3985,4057
115.987,35.3659,4058
116.491,35.3307,4059
116.995,35.2929,4060
117.498,35.2525,4061
118.0,35.2095,4062
118.502,35.164,4063
119.003,35.116,4064
119.503,35.0653,4065
120.003,35.0122,4066
120.501,34.9565,4067
120.999,34.8983,4068
121.496,34.8375,4069
121.992,34.7742,4070
122.486,34.7085,4071
122.98,34.6402,4072
123.473,34.5694,4073
123.965,34.4962,4074
124.456,34.4205,4075
124.945,34.3423,4076
125.434,34.2617,4077
125.921,34.1787,4078
126.407,34.0933,4079
126.891,34.0054,4080
127.375,33.9151,4081
127.857,33.8225,4082
128.337,33.7274,4083
128.817,33.63,4084
129.294,33.5303,4085
129.771,33.4282,4086
130.246,33.3238,4087
130.719,33.2171,4088
131.191,33.1081,4089
131.661,32.9968,4090
87.0037,33.3909,4100
87.4766,33.503,4101
87.9511,33.6128,4102
88.4272,33.7203,4103
88.9048,33.8254,4104
89.3839,33.9282,4105
89.8644,34.0287,4106
90.3464,34.1268,4107
90.8298,34.2225,4108
91.3145,34.3159,4109
91.8007,34.4068,4110
92.2881,34.4953,4111
92.7769,34.5814,4112
93.2669,34.6651,4113
93.7581,34.7463,4114
94.2505,34.825,4115
94.7441,34.9013,4116
95.2389,34.975,4117
95.7347,35.0463,4118
96.2316,35.1151,4119
96.7295,35.1814,4120
97.2284,35.2451,4121
97.7282,35.3063,4122
98.229,35.365,4123
98.7306,35.4211,4124
99.2331,35.4747,4125
99.7364,35.5257,4126
100.24,35.5741,4127
100.745,35.62,4128
101.251,35.6632,4129
101.757,35.7039,4130
102.264,35.742,4131
102.771,35.7774,4132
103.279,35.8103,4133
103.787,35.8406,4134
104.296,35.8682,4135
104.805,35.8932,4136
105.315,35.9156,4137
105.825,35.9354,4138
106.335,35.9525,4139
106.845,35.967,4140
107.356,35.9789,4141
107.867,35.9881,4142
108.378,35.9947,4143
108.889,35.9987,4144
109.4,36.0,4145
109.911,35.9987,4146
110.422,35.9947,4147
110.933,35.9881,4148
111.444,35.9789,4149
111.955,35.967,4150
112.465,35.9525,4151
112.975,35.9354,4152
113.485,35.9156,4153
113.995,35.8932,4154
114.504,35.8682,4155
115.013,35.8406,4156
115.521,35.8103,4157
116.029,35.7774,4158
116.536,35.742,4159
117.043,35.7039,4160
117.549,35.6632,4161
118.055,35.62,4162
118.56,35.5741,4163
119.064,35.5257,4164
119.567,35.4747,4165
120.069,35.4211,4166
120.571,35.365,4167
121.072,35.3063,4168
121.572,35.2451,4169
122.071,35.1814,4170
122.568,35.1151,4171
123.065,35.0463,4172
123.561,34.975,4173
124.056,34.9013,4174
124.549,34.825,4175
125.042,34.7463,4176
125.533,34.6651,4177
126.023,34.5814,4178
126.512,34.4953,4179
126.999,34.4068,4180
127.485,34.3159,4181
127.97,34.2225,4182
128.454,34.1268,4183
128.936,34.0287,4184
129.416,33.9282,4185
129.895,33.8254,4186
130.373,33.7203,4187
130.849,33.6128,4188
131.323,33.503,4189
131.796,33.3909,4190
86.8672,33.7853,4200
87.3428,33.8982,4201
87.8199,34.0088,4202
88.2986,34.117,4203
88.7788,34.223,4204
89.2606,34.3265,4205
89.7439,34.4277,4206
90.2286,34.5266,4207
90.7148,34.623,4208
91.2023,34.717,4209
91.6913,34.8086,4210
92.1816,34.8978,4211
92.6732,34.9845,4212
93.1661,35.0688,4213
93.6602,35.1506,4214
94.1556,35.2299,4215
94.6521,35.3067,4216
95.1498,35.3811,4217
95.6486,35.4529,4218
96.1485,35.5222,4219
96.6494,35.5889,4220
97.1514,35.6532,4221
97.6543,35.7148,4222
98.1581,35.7739,4223
98.6629,35.8305,4224
99.1685,35.8844,4225
99.6749,35.9358,4226
100.182,35.9846,4227
100.69,36.0308,4228
101.199,36.0744,4229
101.708,36.1154,4230
102.218,36.1537,4231
102.729,36.1895,4232
103.24,36.2226,4233
103.751,36.2531,4234
104.263,36.2809,4235
104.776,36.3061,4236
105.289,36.3287,4237
105.802,36.3486,4238
106.315,36.3659,4239
106.829,36.3805,4240
107.343,36.3925,4241
107.857,36.4018,4242
108.371,36.4084,4243
108.886,36.4124,4244
109.4,36.4137,4245
109.914,36.4124,4246
110.429,36.4084,4247
110.943,36.4018,4248
111.457,36.3925,4249
111.971,36.3805,4250
112.485,36.3659,4251
112.998,36.3486,4252
113.511,36.3287,4253
114.024,36.3061,4254
114.537,36.2809,4255
115.049,36.2531,4256
115.56,36.2226,4257
116.071,36.1895,4258
116.582,36.1537,4259
117.092,36.1154,4260
117.601,36.0744,4261
118.11,36.0308,4262
118.618,35.9846,4263
119.125,35.9358,4264
119.632,35.8844,4265
120.137,35.8305,4266
120.642,35.7739,4267
121.146,35.7148,4268
121.649,35.6532,4269
122.151,35.5889,4270
122.651,35.5222,4271
123.151,35.4529,4272
123.65,35.3811,4273
124.148,35.3067,4274
124.644,35.2299,4275
125.14,35.1506,4276
125.634,35.0688,4277
126.127,34.9845,4278
126.618,34.8978,4279
127.109,34.8086,4280
127.598,34.717,4281
128.085,34.623,4282
128.571,34.5266,4283
129.056,34.4277,4284
129.539,34.3265,4285
130.021,34.223,4286
130.501,34.117,4287
130.98,34.0088,4288
131.457,33.8982,4289
131.933,33.7853,4290
86.7292,34.18,4300
87.2073,34.2937,4301
87.6871,34.4051,4302
88.1685,34.5142,4303
88.6514,34.6209,4304
89.1359,34.7252,4305
89.6219,34.8271,4306
90.1094,34.9267,4307
90.5983,35.0238,4308
91.0887,35.1185,4309
91.5805,35.2108,4310
92.0737,35.3007,4311
92.5682,35.388,4312
93.064,35.4729,4313
93.5611,35.5553,4314
94.0594,35.6352,4315
94.5589,35.7126,4316
95.0596,35.7875,4317
95.5615,35.8599,4318
96.0644,35.9297,4319
96.5684,35.9969,4320
97.0734,36.0616,4321
97.5794,36.1237,4322
98.0864,36.1833,4323
98.5943,36.2403,4324
99.1031,36.2946,4325
99.6127,36.3464,4326
100.123,36.3956,4327
100.634,36.4421,4328
101.146,36.486,4329
101.659,36.5273,4330
102.172,36.566,4331
102.686,36.602,4332
103.2,36.6353,4333
103.715,36.666,4334
104.23,36.6941,4335
104.746,36.7195,4336
105.262,36.7422,4337
105.779,36.7623,4338
106.295,36.7797,4339
106.812,36.7944,4340
107.33,36.8065,4341
107.847,36.8158,4342
108.365,36.8225,4343
108.882,36.8266,4344
109.4,36.8279,4345
109.918,36.8266,4346
110.435,36.8225,4347
110.953,36.8158,4348
111.47,36.8065,4349
111.988,36.7944,4350
112.505,36.7797,4351
113.021,36.7623,4352
113.538,36.7422,4353
114.054,36.7195,4354
114.57,36.6941,4355
115.085,36.666,4356
115.6,36.6353,4357
116.114,36.602,4358
116.628,36.566,4359
117.141,36.5273,4360
117.654,36.486,4361
118.166,36.4421,4362
118.677,36.3956,4363
119.187,36.3464,4364
119.697,36.2946,4365
120.206,36.2403,4366
120.714,36.1833,4367
121.221,36.1237,4368
121.727,36.0616,4369
122.232,35.9969,4370
122.736,35.9297,4371
123.239,35.8599,4372
123.74,35.7875,4373
124.241,35.7126,4374
124.741,35.6352,4375
125.239,35.5553,4376
125.736,35.4729,4377
126.232,35.388,4378
126.726,35.3007,4379
127.219,35.2108,4380
127.711,35.1185,4381
128.202,35.0238,4382
128.691,34.9267,4383
129.178,34.8271,4384
129.664,34.7252,4385
130.149,34.6209,4386
130.632,34.5142,4387
131.113,34.4051,4388
131.593,34.2937,4389
132.071,34.18,4390
86.5895,34.575,4400
87.0703,34.6895,4401
87.5527,34.8017,4402
88.0367,34.9116,4403
88.5224,35.0191,4404
89.0096,35.1242,4405
89.4984,35.2269,4406
89.9887,35.3271,4407
90.4805,35.425,4408
90.9737,35.5204,4409
91.4684,35.6134,4410
91.9644,35.7039,4411
92.4619,35.7919,4412
92.9606,35.8774,4413
93.4607,35.9604,4414
93.962,36.0409,4415
94.4645,36.1189,4416
94.9683,36.1943,4417
95.4732,36.2672,4418
95.9792,36.3375,4419
96.4863,36.4053,4420
96.9945,36.4705,4421
97.5036,36.5331,4422
98.0138,36.5931,4423
98.5248,36.6505,4424
99.0368,36.7052,4425
99.5496,36.7574,4426
100.063,36.8069,4427
100.578,36.8538,4428
101.093,36.898,4429
101.609,36.9396,4430
102.125,36.9786,4431
102.642,37.0149,4432
103.16,37.0485,4433
103.678,37.0794,4434
104.197,37.1077,4435
104.716,37.1333,4436
105.235,37.1562,4437
105.755,37.1764,4438
106.275,37.1939,4439
106.796,37.2088,4440
107.316,37.2209,4441
107.837,37.2304,4442
108.358,37.2371,4443
108.879,37.2412,4444
109.4,37.2425,4445
109.921,37.2412,4446
110.442,37.2371,4447
110.963,37.2304,4448
111.484,37.2209,4449
112.004,37.2088,4450
112.525,37.1939,4451
113.045,37.1764,4452
113.565,37.1562,4453
114.084,37.1333,4454
114.603,37.1077,4455
115.122,37.0794,4456
115.64,37.0485,4457
116.158,37.0149,4458
116.675,36.9786,4459
117.191,36.9396,4460
117.707,36.898,4461
118.222,36.8538,4462
118.737,36.8069,4463
119.25,36.7574,4464
119.763,36.7052,4465
120.275,36.6505,4466
120.786,36.5931,4467
121.296,36.5331,4468
121.806,36.4705,4469
122.314,36.4053,4470
122.821,36.3375,4471
123.327,36.2672,4472
123.832,36.1943,4473
124.335,36.1189,4474
124.838,36.0409,4475
125.339,35.9604,4476
125.839,35.8774,4477
126.338,35.7919,4478
126.836,35.7039,4479
127.332,35.6134,4480
127.826,35.5204,4481
128.32,35.425,4482
128.811,35.3271,4483
129.302,35.2269,4484
129.79,35.1242,4485
130.278,35.0191,4486
130.763,34.9116,4487
131.247,34.8017,4488
131.73,34.6895,4489
132.211,34.575,4490
86.4481,34.9703,4500
86.9315,35.0857,4501
87.4166,35.1987,4502
87.9034,35.3093,4503
88.3918,35.4176,4504
88.8818,35.5235,4505
89.3734,35.6269,4506
89.8665,35.7279,4507
90.3611,35.8265,4508
90.8572,35.9226,4509
91.3548,36.0163,4510
91.8538,36.1074,4511
92.3542,36.1961,4512
92.856,36.2822,4513
93.359,36.3659,4514
93.8634,36.447,4515
94.369,36.5255,4516
94.8758,36.6015,4517
95.3838,36.6749,4518
95.8929,36.7458,4519
96.4032,36.814,4520
96.9145,36.8797,4521
97.4269,36.9428,4522
97.9402,37.0032,4523
98.4545,37.061,4524
98.9697,37.1162,4525
99.4857,37.1688,4526
100.003,37.2187,4527
100.52,37.2659,4528
101.039,37.3105,4529
101.558,37.3524,4530
102.078,37.3916,4531
102.598,37.4282,4532
103.119,37.462,4533
103.641,37.4932,4534
104.163,37.5217,4535
104.685,37.5475,4536
105.208,37.5706,4537
105.731,37.5909,4538
106.255,37.6086,4539
106.779,37.6235,4540
107.303,37.6358,4541
107.827,37.6453,4542
108.351,37.6521,4543
108.876,37.6562,4544
109.4,37.6575,4545
109.924,37.6562,4546
110.449,37.6521,4547
110.973,37.6453,4548
111.497,37.6358,4549
112.021,37.6235,4550
112.545,37.6086,4551
113.069,37.5909,4552
113.592,37.5706,4553
114.115,37.5475,4554
114.637,37.5217,4555
115.159,37.4932,4556
115.681,37.462,4557
116.202,37.4282,4558
116.722,37.3916,4559
117.242,37.3524,4560
117.761,37.3105,4561
118.28,37.2659,4562
118.797,37.2187,4563
119.314,37.1688,4564
119.83,37.1162,4565
120.346,37.061,4566
120.86,37.0032,4567
121.373,36.9428,4568
121.885,36.8797,4569
122.397,36.814,4570
122.907,36.7458,4571
123.416,36.6749,4572
123.924,36.6015,4573
124.431,36.5255,4574
124.937,36.447,4575
125.441,36.3659,4576
125.944,36.2822,4577
126.446,36.1961,4578
126.946,36.1074,4579
127.445,36.0163,4580
127.943,35.9226,4581
128.439,35.8265,4582
128.934,35.7279,4583
129.427,35.6269,4584
129.918,35.5235,4585
130.408,35.4176,4586
130.897,35.3093,4587
131.383,35.1987,4588
131.868,35.0857,4589
132.352,34.9703,4590
86.305,35.3658,4600
86.7911,35.4821,4601
87.2789,35.5959,4602
87.7684,35.7074,4603
88.2596,35.8164,4604
88.7524,35.9231,4605
89.2468,36.0273,4606
89.7428,36.129,4607
90.2403,36.2283,4608
90.7393,36.3251,4609
91.2399,36.4195,4610
91.7419,36.5113,4611
92.2452,36.6006,4612
92.75,36.6874,4613
93.2561,36.7716,4614
93.7635,36.8533,4615
94.2722,36.9325,4616
94.7822,37.009,4617
95.2933,37.083,4618
95.8056,37.1544,4619
96.319,37.2231,4620
96.8336,37.2893,4621
97.3491,37.3528,4622
97.8657,37.4137,4623
98.3832,37.472,4624
98.9017,37.5276,4625
99.4211,37.5805,4626
99.9413,37.6308,4627
100.462,37.6784,4628
100.984,37.7233,4629
101.507,37.7655,4630
102.03,37.805,4631
102.553,37.8419,4632
103.078,37.876,4633
103.603,37.9074,4634
104.128,37.9361,4635
104.654,37.9621,4636
105.18,37.9853,4637
105.707,38.0058,4638
106.234,38.0236,4639
106.761,38.0387,4640
107.289,38.051,4641
107.816,38.0606,4642
108.344,38.0675,4643
108.872,38.0716,4644
109.4,38.0729,4645
109.928,38.0716,4646
110.456,38.0675,4647
110.984,38.0606,4648
111.511,38.051,4649
112.039,38.0387,4650
112.566,38.0236,4651
113.093,38.0058,4652
113.62,37.9853,4653
114.146,37.9621,4654
114.672,37.9361,4655
115.197,37.9074,4656
115.722,37.876,4657
116.247,37.8419,4658
116.77,37.805,4659
117.293,37.7655,4660
117.816,37.7233,4661
118.338,37.6784,4662
118.859,37.6308,4663
119.379,37.5805,4664
119.898,37.5276,4665
120.417,37.472,4666
120.934,37.4137,4667
121.451,37.3528,4668
121.966,37.2893,4669
122.481,37.2231,4670
122.994,37.1544,4671
123.507,37.083,4672
124.018,37.009,4673
124.528,36.9325,4674
125.036,36.8533,4675
125.544,36.7716,4676
126.05,36.6874,4677
126.555,36.6006,4678
127.058,36.5113,4679
127.56,36.4195,4680
128.061,36.3251,4681
128.56,36.2283,4682
129.057,36.129,4683
129.553,36.0273,4684
130.048,35.9231,4685
130.54,35.8164,4686
131.032,35.7074,4687
131.521,35.5959,4688
132.009,35.4821,4689
132.495,35.3658,4690
86.1602,35.7616,4700
86.649,35.8787,4701
87.1395,35.9934,4702
87.6318,36.1056,4703
88.1258,36.2155,4704
88.6214,36.3229,4705
89.1187,36.4279,4706
89.6176,36.5304,4707
90.118,36.6304,4708
90.62,36.7279,4709
91.1235,36.823,4710
91.6284,36.9155,4711
92.1349,37.0054,4712
92.6427,37.0929,4713
93.1519,37.1777,4714
93.6624,37.26,4715
94.1742,37.3398,4716
94.6873,37.4169,4717
95.2016,37.4914,4718
95.7171,37.5633,4719
96.2338,37.6326,4720
96.7515,37.6992,4721
97.2703,37.7632,4722
97.7902,37.8246,4723
98.311,37.8833,4724
98.8328,37.9393,4725
99.3555,37.9926,4726
99.8791,38.0433,4727
100.403,38.0912,4728
100.929,38.1365,4729
101.454,38.179,4730
101.981,38.2188,4731
102.508,38.2559,4732
103.036,38.2903,4733
103.564,38.322,4734
104.093,38.3509,4735
104.623,38.377,4736
105.152,38.4005,4737
105.683,38.4211,4738
106.213,38.4391,4739
106.744,38.4542,4740
107.275,38.4667,4741
107.806,38.4763,4742
108.337,38.4832,4743
108.869,38.4874,4744
109.4,38.4887,4745
109.931,38.4874,4746
110.463,38.4832,4747
110.994,38.4763,4748
111.525,38.4667,4749
112.056,38.4542,4750
112.587,38.4391,4751
113.117,38.4211,4752
113.648,38.4005,4753
114.177,38.377,4754
114.707,38.3509,4755
115.236,38.322,4756
115.764,38.2903,4757
116.292,38.2559,4758
116.819,38.2188,4759
117.346,38.179,4760
117.871,38.1365,4761
118.397,38.0912,4762
118.921,38.0433,4763
119.444,37.9926,4764
119.967,37.9393,4765
120.489,37.8833,4766
121.01,37.8246,4767
121.53,37.7632,4768
122.048,37.6992,4769
122.566,37.6326,4770
123.083,37.5633,4771
123.598,37.4914,4772
124.113,37.4169,4773
124.626,37.3398,4774
125.138,37.26,4775
125.648,37.1777,4776
126.157,37.0929,4777
126.665,37.0054,4778
127.172,36.9155,4779
127.677,36.823,4780
128.18,36.7279,4781
128.682,36.6304,4782
129.182,36.5304,4783
129.681,36.4279,4784
130.179,36.3229,4785
130.674,36.2155,4786
131.168,36.1056,4787
131.66,35.9934,4788
132.151,35.8787,4789
132.64,35.7616,4790
86.0135,36.1577,4800
86.5051,36.2756,4801
86.9984,36.3911,4802
87.4935,36.5042,4803
87.9903,36.6148,4804
88.4888,36.723,4805
88.989,36.8288,4806
89.4907,36.932,4807
89.9941,37.0328,4808
90.4991,37.131,4809
91.0056,37.2267,4810
91.5136,37.3199,4811
92.0231,37.4106,4812
92.534,37.4986,4813
93.0463,37.5841,4814
93.5599,37.667,4815
94.075,37.7473,4816
94.5912,37.825,4817
95.1087,37.9001,4818
95.6275,37.9725,4819
96.1474,38.0423,4820
96.6684,38.1095,4821
97.1906,38.174,4822
97.7137,38.2358,4823
98.2379,38.2949,4824
98.763,38.3513,4825
99.2891,38.405,4826
99.816,38.4561,4827
100.344,38.5044,4828
100.872,38.55,4829
101.402,38.5928,4830
101.932,38.633,4831
102.462,38.6703,4832
102.994,38.705,4833
103.526,38.7369,4834
104.058,38.766,4835
104.591,38.7924,4836
105.124,38.816,4837
105.658,38.8368,4838
106.192,38.8548,4839
106.726,38.8701,4840
107.26,38.8827,4841
107.795,38.8924,4842
108.33,38.8993,4843
108.865,38.9035,4844
109.4,38.9049,4845
109.935,38.9035,4846
110.47,38.8993,4847
111.005,38.8924,4848
111.539,38.8827,4849
112.074,38.8701,4850
112.608,38.8548,4851
113.142,38.8368,4852
113.676,38.816,4853
114.209,38.7924,4854
114.742,38.766,4855
115.274,38.7369,4856
115.806,38.705,4857
116.338,38.6703,4858
116.868,38.633,4859
117.398,38.5928,4860
117.928,38.55,4861
118.456,38.5044,4862
118.984,38.4561,4863
119.511,38.405,4864
120.037,38.3513,4865
120.562,38.2949,4866
121.086,38.2358,4867
121.609,38.174,4868
122.132,38.1095,4869
122.653,38.0423,4870
123.173,37.9725,4871
123.691,37.9001,4872
124.209,37.825,4873
124.725,37.7473,4874
125.24,37.667,4875
125.754,37.5841,4876
126.266,37.4986,4877
126.777,37.4106,4878
127.286,37.3199,4879
127.794,37.2267,4880
128.301,37.131,4881
128.806,37.0328,4882
129.309,36.932,4883
129.811,36.8288,4884
130.311,36.723,4885
130.81,36.6148,4886
131.307,36.5042,4887
131.802,36.3911,4888
132.295,36.2756,4889
132.786,36.1577,4890
85.8651,36.5539,4900
86.3594,36.6727,4901
86.8555,36.789,4902
87.3535,36.9029,4903
87.8531,37.0144,4904
88.3545,37.1234,4905
88.8576,37.2299,4906
89.3623,37.3339,4907
89.8687,37.4354,4908
90.3767,37.5343,4909
90.8862,37.6308,4910
91.3973,37.7246,4911
91.9099,37.8159,4912
92.4239,37.9047,4913
92.9393,37.9908,4914
93.4562,38.0743,4915
93.9744,38.1552,4916
94.4939,38.2335,4917
95.0146,38.3091,4918
95.5367,38.3821,4919
96.0599,38.4524,4920
96.5842,38.52,4921
97.1097,38.585,4922
97.6362,38.6473,4923
98.1638,38.7068,4924
98.6923,38.7637,4925
99.2218,38.8178,4926
99.7522,38.8692,4927
100.283,38.9179,4928
100.815,38.9638,4929
101.348,39.007,4930
101.882,39.0474,4931
102.416,39.0851,4932
102.951,39.12,4933
103.486,39.1521,4934
104.022,39.1814,4935
104.559,39.208,4936
105.095,39.2318,4937
105.633,39.2528,4938
106.17,39.271,4939
106.708,39.2864,4940
107.246,39.299,4941
107.784,39.3088,4942
108.323,39.3158,4943
108.861,39.32,4944
109.4,39.3214,4945
109.939,39.32,4946
110.477,39.3158,4947
111.016,39.3088,4948
111.554,39.299,4949
112.092,39.2864,4950
112.63,39.271,4951
113.167,39.2528,4952
113.705,39.2318,4953
114.241,39.208,4954
114.778,39.1814,4955
115.314,39.1521,4956
115.849,39.12,4957
116.384,39.0851,4958
116.918,39.0474,4959
117.452,39.007,4960
117.985,38.9638,4961
118.517,38.9179,4962
119.048,38.8692,4963
119.578,38.8178,4964
120.108,38.7637,4965
120.636,38.7068,4966
121.164,38.6473,4967
121.69,38.585,4968
122.216,38.52,4969
122.74,38.4524,4970
123.263,38.3821,4971
123.785,38.3091,4972
124.306,38.2335,4973
124.826,38.1552,4974
125.344,38.0743,4975
125.861,37.9908,4976
126.376,37.9047,4977
126.89,37.8159,4978
127.403,37.7246,4979
127.914,37.6308,4980
128.423,37.5343,4981
128.931,37.4354,4982
129.438,37.3339,4983
129.942,37.2299,4984
130.445,37.1234,4985
130.947,37.0144,4986
131.447,36.9029,4987
131.944,36.789,4988
132.441,36.6727,4989
132.935,36.5539,4990
85.7148,36.9503,5000
86.2119,37.07,5001
86.7109,37.1872,5002
87.2116,37.3019,5003
87.7142,37.4141,5004
88.2185,37.5239,5005
88.7245,37.6312,5006
89.2323,37.736,5007
89.7417,37.8382,5008
90.2527,37.9379,5009
90.7653,38.035,5010
91.2795,38.1296,5011
91.7952,38.2216,5012
92.3124,38.3109,5013
92.831,38.3977,5014
93.3511,38.4818,5015
93.8725,38.5633,5016
94.3953,38.6422,5017
94.9193,38.7184,5018
95.4447,38.7919,5019
95.9712,38.8627,5020
96.4989,38.9309,5021
97.0278,38.9963,5022
97.5577,39.059,5023
98.0887,39.119,5024
98.6207,39.1763,5025
99.1536,39.2308,5026
99.6875,39.2826,5027
100.222,39.3317,5028
100.758,39.3779,5029
101.294,39.4214,5030
101.831,39.4622,5031
102.369,39.5001,5032
102.907,39.5353,5033
103.446,39.5676,5034
103.986,39.5972,5035
104.526,39.624,5036
105.066,39.6479,5037
105.607,39.6691,5038
106.148,39.6874,5039
106.69,39.7029,5040
107.232,39.7156,5041
107.773,39.7255,5042
108.316,39.7326,5043
108.858,39.7368,5044
109.4,39.7382,5045
109.942,39.7368,5046
110.484,39.7326,5047
111.027,39.7255,5048
111.568,39.7156,5049
112.11,39.7029,5050
112.652,39.6874,5051
113.193,39.6691,5052
